"시점","구·군별(1)",구·군별(2),1인
"2022.08","부산진구",부암1동,3586
"2022.08","부산진구",부암3동,1904
"2022.08","부산진구",당감1동,3761
"2022.08","부산진구",당감2동,1692
"2022.08","부산진구",당감4동,1949
"2022.08","부산진구",가야1동,5252
"2022.08","부산진구",가야2동,2479
"2022.08","부산진구",개금1동,4898
"2022.08","부산진구",개금2동,1931
"2022.08","부산진구",개금3동,4253
"2022.08","부산진구",범천1동,4620
"2022.08","부산진구",범천2동,4983
"2022.08","부산진구",범천4동,-
"2022.08","동래구",소계,42363
"2022.08","동래구",수민동,4320
"2022.08","동래구",복산동,2136
"2022.08","동래구",명륜동,2582
"2022.08","동래구",온천1동,6859
"2022.08","동래구",온천2동,2764
"2022.08","동래구",온천3동,6913
"2022.08","동래구",사직1동,1965
"2022.08","동래구",사직2동,1525
"2022.08","동래구",사직3동,2782
"2022.08","동래구",안락1동,2799
"2022.08","동래구",안락2동,3184
"2022.08","동래구",명장1동,2223
"2022.08","동래구",명장2동,2311
"2022.08","남구",소계,46550
"2022.08","남구",대연1동,5558
"2022.08","남구",대연3동,7964
"2022.08","남구",대연4동,1993
"2022.08","남구",대연5동,3960
"2022.08","남구",대연6동,1556
"2022.08","남구",용호1동,4318
"2022.08","남구",용호2동,1728
"2022.08","남구",용호3동,2250
"2022.08","남구",용호4동,1359
"2022.08","남구",용당동,1173
"2022.08","남구",감만1동,2229
"2022.08","남구",감만2동,1411
"2022.08","남구",우암동,2057
"2022.08","남구",문현1동,1967
"2022.08","남구",문현2동,3145
"2022.08","남구",문현3동,2240
"2022.08","남구",문현4동,1642
"2022.08","북구",소계,42920
"2022.08","북구",구포1동,3810
"2022.08","북구",구포2동,4746
"2022.08","북구",구포3동,3836
"2022.08","북구",금곡동,7572
"2022.08","북구",화명1동,2101
"2022.08","북구",화명2동,2095
"2022.08","북구",화명3동,2275
"2022.08","북구",덕천1동,3216
"2022.08","북구",덕천2동,3618
"2022.08","북구",덕천3동,2759
"2022.08","북구",만덕1동,2130
"2022.08","북구",만덕2동,2982
"2022.08","북구",만덕3동,1780
"2022.08","해운대구",소계,61193
"2022.08","해운대구",우1동,4860
"2022.08","해운대구",우2동,2941
"2022.08","해운대구",우3동,2501
"2022.08","해운대구",중1동,4688
"2022.08","해운대구",중2동,3145
"2022.08","해운대구",좌1동,2958
"2022.08","해운대구",좌2동,5472
"2022.08","해운대구",좌3동,1738
"2022.08","해운대구",좌4동,1895
"2022.08","해운대구",송정동,2249
"2022.08","해운대구",반여1동,3042
"2022.08","해운대구",반여2동,3504
"2022.08","해운대구",반여3동,2341
"2022.08","해운대구",반여4동,1156
"2022.08","해운대구",반송1동,4430
"2022.08","해운대구",반송2동,5736
"2022.08","해운대구",재송1동,4123
"2022.08","해운대구",재송2동,4414
"2022.08","해운대구",반송3동,-
"2022.08","사하구",소계,55518
"2022.08","사하구",괴정1동,3113
"2022.08","사하구",괴정2동,2495
"2022.08","사하구",괴정3동,3068
"2022.08","사하구",괴정4동,2027
"2022.08","사하구",당리동,3777
"2022.08","사하구",하단1동,4886
"2022.08","사하구",하단2동,6804
"2022.08","사하구",신평1동,3713
"2022.08","사하구",신평2동,2415
"2022.08","사하구",장림1동,2051
"2022.08","사하구",장림2동,4165
"2022.08","사하구",다대1동,6298
"2022.08","사하구",다대2동,4651
"2022.08","사하구",구평동,1318
"2022.08","사하구",감천1동,2942
"2022.08","사하구",감천2동,1795
"2022.08","금정구",소계,46754
"2022.08","금정구",서1동,1847
"2022.08","금정구",서2동,2526
"2022.08","금정구",서3동,2877
"2022.08","금정구",금사회동동,2056
"2022.08","금정구",부곡1동,2267
"2022.08","금정구",부곡2동,2941
"2022.08","금정구",부곡3동,2493
"2022.08","금정구",부곡4동,2467
"2022.08","금정구",장전1동,7462
"2022.08","금정구",장전2동,4586
"2022.08","금정구",선두구동,682
"2022.08","금정구",청룡노포동,1660
"2022.08","금정구",남산동,6487
"2022.08","금정구",구서1동,2374
"2022.08","금정구",구서2동,3829
"2022.08","금정구",금성동,200
"2022.08","강서구",소계,23900
"2022.08","강서구",대저1동,2150
"2022.08","강서구",대저2동,1968
"2022.08","강서구",강동동,1471
"2022.08","강서구",명지1동,6085
"2022.08","강서구",명지2동,1981
"2022.08","강서구",가락동,750
"2022.08","강서구",녹산동,7926
"2022.08","강서구",가덕도동,1569
"2022.08","강서구",명지동,-
"2022.08","연제구",소계,36142
"2022.08","연제구",거제1동,3059
"2022.08","연제구",거제2동,1034
"2022.08","연제구",거제3동,1894
"2022.08","연제구",거제4동,1087
"2022.08","연제구",연산1동,2335
"2022.08","연제구",연산2동,3335
"2022.08","연제구",연산3동,2130
"2022.08","연제구",연산4동,4492
"2022.08","연제구",연산5동,6598
"2022.08","연제구",연산6동,3560
"2022.08","연제구",연산8동,2268
"2022.08","연제구",연산9동,4350
"2022.08","수영구",소계,40064
"2022.08","수영구",남천1동,2608
"2022.08","수영구",남천2동,1404
"2022.08","수영구",수영동,3959
"2022.08","수영구",망미1동,4587
"2022.08","수영구",망미2동,1874
"2022.08","수영구",광안1동,8329
"2022.08","수영구",광안2동,5152
"2022.08","수영구",광안3동,4028
"2022.08","수영구",광안4동,2637
"2022.08","수영구",민락동,5486
"2022.08","사상구",소계,42029
"2022.08","사상구",삼락동,1652
"2022.08","사상구",모라1동,4481
"2022.08","사상구",모라3동,4153
"2022.08","사상구",덕포1동,1952
"2022.08","사상구",덕포2동,2085
"2022.08","사상구",괘법동,8045
"2022.08","사상구",감전동,3694
"2022.08","사상구",주례1동,2035
"2022.08","사상구",주례2동,5426
"2022.08","사상구",주례3동,1982
"2022.08","사상구",학장동,3943
"2022.08","사상구",엄궁동,2581
"2022.08","기장군",소계,28954
"2022.08","기장군",기장읍,11540
"2022.08","기장군",장안읍,2617
"2022.08","기장군",정관읍,9427
"2022.08","기장군",일광읍,3744
"2022.08","기장군",철마면,1626
"2022.09","중구",소계,14564
"2022.09","중구",중앙동,1965
"2022.09","중구",동광동,1102
"2022.09","중구",대청동,2017
"2022.09","중구",보수동,3386
"2022.09","중구",부평동,1694
"2022.09","중구",광복동,348
"2022.09","중구",남포동,434
"2022.09","중구",영주1동,1972
"2022.09","중구",영주2동,1646
"2022.09","서구",소계,25716
"2022.09","서구",동대신1동,1229
"2022.09","서구",동대신2동,1607
"2022.09","서구",동대신3동,1922
"2022.09","서구",서대신1동,2552
"2022.09","서구",서대신3동,1028
"2022.09","서구",서대신4동,964
"2022.09","서구",부민동,2353
"2022.09","서구",아미동,2362
"2022.09","서구",초장동,1514
"2022.09","서구",충무동,3149
"2022.09","서구",남부민1동,1470
"2022.09","서구",남부민2동,2383
"2022.09","서구",암남동,3183
"2022.09","동구",소계,23505
"2022.09","동구",초량1동,1850
"2022.09","동구",초량2동,1964
"2022.09","동구",초량3동,3197
"2022.09","동구",초량6동,1552
"2022.09","동구",수정1동,897
"2022.09","동구",수정2동,2373
"2022.09","동구",수정4동,1227
"2022.09","동구",수정5동,1274
"2022.09","동구",좌천동,2541
"2022.09","동구",범일1동,3138
"2022.09","동구",범일2동,2542
"2022.09","동구",범일5동,950
"2022.09","동구",좌천1동,-
"2022.09","동구",좌천4동,-
"2022.09","동구",범일4동,-
"2022.09","영도구",소계,24136
"2022.09","영도구",남항동,2836
"2022.09","영도구",영선1동,774
"2022.09","영도구",영선2동,1426
"2022.09","영도구",신선동,2365
"2022.09","영도구",봉래1동,1523
"2022.09","영도구",봉래2동,1381
"2022.09","영도구",청학1동,1296
"2022.09","영도구",청학2동,2939
"2022.09","영도구",동삼1동,5201
"2022.09","영도구",동삼2동,1142
"2022.09","영도구",동삼3동,3253
"2022.09","부산진구",소계,81054
"2022.09","부산진구",부전1동,7225
"2022.09","부산진구",부전2동,4142
"2022.09","부산진구",연지동,2656
"2022.09","부산진구",초읍동,3706
"2022.09","부산진구",양정1동,3611
"2022.09","부산진구",양정2동,5257
"2022.09","부산진구",전포1동,6900
"2022.09","부산진구",전포2동,6345
"2022.09","부산진구",부암1동,3536
"2022.09","부산진구",부암3동,1881
"2022.09","부산진구",당감1동,3731
"2022.09","부산진구",당감2동,1662
"2022.09","부산진구",당감4동,1946
"2022.09","부산진구",가야1동,5268
"2022.09","부산진구",가야2동,2474
"2022.09","부산진구",개금1동,4923
"2022.09","부산진구",개금2동,1934
"2022.09","부산진구",개금3동,4234
"2022.09","부산진구",범천1동,4651
"2022.09","부산진구",범천2동,4972
"2022.09","부산진구",범천4동,-
"2022.09","동래구",소계,42142
"2022.09","동래구",수민동,4313
"2022.09","동래구",복산동,2099
"2022.09","동래구",명륜동,2575
"2022.09","동래구",온천1동,6811
"2022.09","동래구",온천2동,2699
"2022.09","동래구",온천3동,6916
"2022.09","동래구",사직1동,1926
"2022.09","동래구",사직2동,1524
"2022.09","동래구",사직3동,2777
"2022.09","동래구",안락1동,2832
"2022.09","동래구",안락2동,3174
"2022.09","동래구",명장1동,2195
"2022.09","동래구",명장2동,2301
"2022.09","남구",소계,46440
"2022.09","남구",대연1동,5637
"2022.09","남구",대연3동,8019
"2022.09","남구",대연4동,1977
"2022.09","남구",대연5동,3941
"2022.09","남구",대연6동,1546
"2022.09","남구",용호1동,4326
"2022.09","남구",용호2동,1723
"2022.09","남구",용호3동,2243
"2022.09","남구",용호4동,1351
"2022.09","남구",용당동,1176
"2022.09","남구",감만1동,2109
"2022.09","남구",감만2동,1417
"2022.09","남구",우암동,2056
"2022.09","남구",문현1동,1958
"2022.09","남구",문현2동,3119
"2022.09","남구",문현3동,2234
"2022.09","남구",문현4동,1608
"2022.09","북구",소계,42823
"2022.09","북구",구포1동,3798
"2022.09","북구",구포2동,4714
"2022.09","북구",구포3동,3808
"2022.09","북구",금곡동,7586
"2022.09","북구",화명1동,2104
"2022.09","북구",화명2동,2095
"2022.09","북구",화명3동,2286
"2022.09","북구",덕천1동,3245
"2022.09","북구",덕천2동,3587
"2022.09","북구",덕천3동,2748
"2022.09","북구",만덕1동,2108
"2022.09","북구",만덕2동,2978
"2022.09","북구",만덕3동,1766
"2022.09","해운대구",소계,60591
"2022.09","해운대구",우1동,4725
"2022.09","해운대구",우2동,2911
"2022.09","해운대구",우3동,2468
"2022.09","해운대구",중1동,4658
"2022.09","해운대구",중2동,3089
"2022.09","해운대구",좌1동,2931
"2022.09","해운대구",좌2동,5465
"2022.09","해운대구",좌3동,1742
"2022.09","해운대구",좌4동,1894
"2022.09","해운대구",송정동,2224
"2022.09","해운대구",반여1동,3063
"2022.09","해운대구",반여2동,3474
"2022.09","해운대구",반여3동,2321
"2022.09","해운대구",반여4동,1125
"2022.09","해운대구",반송1동,4295
"2022.09","해운대구",반송2동,5732
"2022.09","해운대구",재송1동,4134
"2022.09","해운대구",재송2동,4340
"2022.09","해운대구",반송3동,-
"2022.09","사하구",소계,55435
"2022.09","사하구",괴정1동,3108
"2022.09","사하구",괴정2동,2492
"2022.09","사하구",괴정3동,3050
"2022.09","사하구",괴정4동,2024
"2022.09","사하구",당리동,3775
"2022.09","사하구",하단1동,4886
"2022.09","사하구",하단2동,6836
"2022.09","사하구",신평1동,3693
"2022.09","사하구",신평2동,2433
"2022.09","사하구",장림1동,2052
"2022.09","사하구",장림2동,4160
"2022.09","사하구",다대1동,6277
"2022.09","사하구",다대2동,4633
"2022.09","사하구",구평동,1309
"2022.09","사하구",감천1동,2931
"2022.09","사하구",감천2동,1776
"2022.09","금정구",소계,46493
"2022.09","금정구",서1동,1808
"2022.09","금정구",서2동,2478
"2022.09","금정구",서3동,2868
"2022.09","금정구",금사회동동,2023
"2022.09","금정구",부곡1동,2245
"2022.09","금정구",부곡2동,2922
"2022.09","금정구",부곡3동,2485
"2022.09","금정구",부곡4동,2444
"2022.09","금정구",장전1동,7498
"2022.09","금정구",장전2동,4561
"2022.09","금정구",선두구동,673
"2022.09","금정구",청룡노포동,1651
"2022.09","금정구",남산동,6458
"2022.09","금정구",구서1동,2365
"2022.09","금정구",구서2동,3816
"2022.09","금정구",금성동,198
"2022.09","강서구",소계,23858
"2022.09","강서구",대저1동,2125
"2022.09","강서구",대저2동,1965
"2022.09","강서구",강동동,1476
"2022.09","강서구",명지1동,6056
"2022.09","강서구",명지2동,1985
"2022.09","강서구",가락동,741
"2022.09","강서구",녹산동,7946
"2022.09","강서구",가덕도동,1564
"2022.09","강서구",명지동,-
"2022.09","연제구",소계,35928
"2022.09","연제구",거제1동,3038
"2022.09","연제구",거제2동,1015
"2022.09","연제구",거제3동,1881
"2022.09","연제구",거제4동,1078
"2022.09","연제구",연산1동,2345
"2022.09","연제구",연산2동,3267
"2022.09","연제구",연산3동,2120
"2022.09","연제구",연산4동,4469
"2022.09","연제구",연산5동,6596
"2022.09","연제구",연산6동,3561
"2022.09","연제구",연산8동,2231
"2022.09","연제구",연산9동,4327
"2022.09","수영구",소계,39935
"2022.09","수영구",남천1동,2572
"2022.09","수영구",남천2동,1367
"2022.09","수영구",수영동,3955
"2022.09","수영구",망미1동,4578
"2022.09","수영구",망미2동,1877
"2022.09","수영구",광안1동,8347
"2022.09","수영구",광안2동,5131
"2022.09","수영구",광안3동,4030
"2022.09","수영구",광안4동,2628
"2022.09","수영구",민락동,5450
"2022.09","사상구",소계,41698
"2022.09","사상구",삼락동,1643
"2022.09","사상구",모라1동,4441
"2022.09","사상구",모라3동,4124
"2022.09","사상구",덕포1동,1924
"2022.09","사상구",덕포2동,2094
"2022.09","사상구",괘법동,8065
"2022.09","사상구",감전동,3665
"2022.09","사상구",주례1동,2017
"2022.09","사상구",주례2동,5269
"2022.09","사상구",주례3동,1981
"2022.09","사상구",학장동,3957
"2022.09","사상구",엄궁동,2518
"2022.09","기장군",소계,28931
"2022.09","기장군",기장읍,11553
"2022.09","기장군",장안읍,2613
"2022.09","기장군",정관읍,9406
"2022.09","기장군",일광읍,3721
"2022.09","기장군",철마면,1638
"2022.10","중구",소계,14584
"2022.10","중구",중앙동,1960
"2022.10","중구",동광동,1093
"2022.10","중구",대청동,2022
"2022.10","중구",보수동,3402
"2022.10","중구",부평동,1702
"2022.10","중구",광복동,348
"2022.10","중구",남포동,432
"2022.10","중구",영주1동,1976
"2022.10","중구",영주2동,1649
"2022.10","서구",소계,25748
"2022.10","서구",동대신1동,1233
"2022.10","서구",동대신2동,1605
"2022.10","서구",동대신3동,1926
"2022.10","서구",서대신1동,2571
"2022.10","서구",서대신3동,1026
"2022.10","서구",서대신4동,957
"2022.10","서구",부민동,2360
"2022.10","서구",아미동,2341
"2022.10","서구",초장동,1521
"2022.10","서구",충무동,3163
"2022.10","서구",남부민1동,1477
"2022.10","서구",남부민2동,2370
"2022.10","서구",암남동,3198
"2022.10","동구",소계,23554
"2022.10","동구",초량1동,1853
"2022.10","동구",초량2동,1963
"2022.10","동구",초량3동,3210
"2022.10","동구",초량6동,1538
